id,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4370667,6/3/2014,437000.0,5BHK,2120 sqft,137565 sqft,1.5,0,average,average,2120,0,1913,1869,98070,47.4558,-122.507,2120 sqft,157123 sqft
3650514,12/17/2014,365000.0,3BHK,229.463 sqm,715.3299999999999 sqm,2.0,0,good,average,2470,0,1990,1869,98031,47.4096,-122.17,222.95999999999998 sqm,715.3299999999999 sqm
6815545,6/20/2014,681500.0,5BHK,3260 sqft,11700 sqft,1.0,0,average,average,1630,1630,1964,1869,98008,47.6169,-122.104,2860 sqft,11700 sqft
8975013,20/10/2014,897500.0,4BHK,4370 sqft,217882 sqft,2.0,0,average,good,4370,0,1984,1869,98053,47.6573,-122.034,2430 sqft,35096 sqft
7380075,29/12/2014,738000.0,3BHK,2620 sqft,9112 sqft,2.0,0,average,good,2620,0,1995,1869,98052,47.6972,-122.116,2620 sqft,9067 sqft
1850133,4/20/2015,185000.0,3BHK,1500 sqft,7800 sqft,1.0,0,average,average,1500,0,1968,1869,98092,47.3141,-122.192,1490 sqft,7800 sqft
1750174,3/25/2015,175000.0,3BHK,132.847 sqm,457.068 sqm,1.0,0,poor,average,1430,0,1957,1869,98118,47.5388,-122.275,143.995 sqm,524.5133999999999 sqm
3150638,11/21/2014,315000.0,2BHK,900 sqft,8556 sqft,1.0,0,average,average,760,140,1941,1869,98136,47.5148,-122.386,1500 sqft,8556 sqft
4450622,6/24/2014,445000.0,4BHK,1250 sqft,7400 sqft,1.0,0,very good,average,1250,0,1959,1869,98008,47.62,-122.12,990 sqft,7600 sqft
14000577,8/5/2014,1400000.0,5BHK,3850 sqft,14990 sqft,1.0,0,good,good,2290,1560,1964,1869,98004,47.6425,-122.218,3010 sqft,15001 sqft
8325218,11/26/2014,832500.0,4BHK,3450 sqft,35100 sqft,2.0,0,average,good,3450,0,1987,1869,98052,47.7302,-122.106,3110 sqft,35894 sqft
7712449,7/17/2014,771150.0,4BHK,366.955 sqm,1144.528 sqm,2.0,0,average,good,3950,0,2001,1869,98065,47.5414,-121.869,364.168 sqm,1029.8894 sqm
2250043,5/13/2014,225000.0,4BHK,181.155 sqm,1166.7311 sqm,1.5,0,average,average,1950,0,1939,1869,98188,47.4364,-122.282,181.155 sqm,852.6361999999999 sqm
3899653,23/9/2014,389950.0,3BHK,157.93 sqm,594.1884 sqm,2.0,0,average,average,1700,0,2003,1869,98065,47.5333,-121.87,157.93 sqm,412.8476 sqm
4350729,8/4/2014,435000.0,3BHK,2370 sqft,6082 sqft,2.0,0,average,average,2370,0,2004,1869,98065,47.5288,-121.846,2690 sqft,6152 sqft
8450184,3/16/2015,845000.0,3BHK,1600 sqft,2538 sqft,2.0,0,average,average,1600,0,1929,1869,98102,47.6447,-122.327,1660 sqft,1750 sqft
13000681,7/25/2014,1300000.0,4BHK,4060 sqft,5500 sqft,2.0,0,very good,good,2660,1400,1924,1869,98102,47.6437,-122.321,3320 sqft,5500 sqft
3500712,7/14/2014,350000.0,3BHK,1322 sqft,1796 sqft,2.0,0,average,average,1087,235,2005,1869,98144,47.5976,-122.298,1690 sqft,2025 sqft
2500644,7/8/2014,250000.0,3BHK,1140 sqft,10400 sqft,1.0,0,good,average,1140,0,1983,1869,98003,47.2598,-122.311,1280 sqft,9800 sqft
7500356,7/29/2014,750000.0,4BHK,3080 sqft,4553 sqft,2.5,0,average,average,3080,0,2008,1869,98052,47.7066,-122.112,2750 sqft,4929 sqft
4399874,8/25/2014,439950.0,2BHK,1210 sqft,3000 sqft,1.0,0,very good,average,910,300,1906,1869,98117,47.6789,-122.365,1260 sqft,3000 sqft
3950708,11/3/2014,395000.0,4BHK,181.155 sqm,949.3451 sqm,1.0,0,average,average,1950,0,1962,1869,98133,47.7492,-122.336,139.35 sqm,845.2971 sqm
3750066,8/7/2014,375000.0,4BHK,1450 sqft,6820 sqft,1.5,0,average,average,1450,0,1947,1869,98133,47.7061,-122.347,1450 sqft,6820 sqft
5000560,2/25/2015,500000.0,3BHK,1440 sqft,54315 sqft,1.0,0,average,average,790,650,1974,1869,98075,47.591,-122.01,2690 sqft,40518 sqft
9360096,10/24/2014,936000.0,7BHK,5100 sqft,21802 sqft,2.0,0,average,good,3640,1460,2001,1869,98075,47.595,-122.04,3350 sqft,10005 sqft
11000829,10/27/2014,1100000.0,3BHK,224.81799999999998 sqm,668.88 sqm,1.0,0,average,average,1420,1000,1948,1869,98115,47.6867,-122.275,232.25 sqm,668.88 sqm
2470636,1/2/2015,247000.0,3BHK,1510 sqft,10875 sqft,1.0,0,average,average,1150,360,1990,1869,98003,47.3482,-122.3,1810 sqft,9916 sqft
6800599,3/27/2015,680000.0,3BHK,1870 sqft,4320 sqft,1.0,0,good,average,970,900,1920,1869,98103,47.6663,-122.357,1810 sqft,3900 sqft
7565011,12/23/2014,756450.0,4BHK,3210 sqft,8400 sqft,1.5,0,very good,average,2040,1170,1914,1869,98136,47.5322,-122.391,2540 sqft,6458 sqft
5366999,4/7/2015,536650.0,3BHK,2090 sqft,8910 sqft,1.0,0,average,average,1230,860,1975,1869,98034,47.7149,-122.222,2310 sqft,10695 sqft
5400728,7/2/2014,540000.0,3BHK,1320 sqft,1800 sqft,2.0,0,average,average,1320,0,1994,1869,98122,47.6081,-122.289,2010 sqft,4500 sqft
3850596,4/28/2015,385000.0,3BHK,124.48599999999999 sqm,357.66499999999996 sqm,1.0,0,good,average,1340,0,1960,1869,98125,47.7134,-122.292,143.066 sqm,710.2205 sqm
4850823,2/9/2014,485000.0,3BHK,94.758 sqm,568.548 sqm,1.0,0,average,average,1020,0,1941,1869,98115,47.6787,-122.285,220.173 sqm,621.9655 sqm
2400793,9/26/2014,240000.0,3BHK,1220 sqft,17652 sqft,1.0,0,good,average,1220,0,1980,1869,98059,47.4712,-122.1,1990 sqft,17652 sqft
12600887,29/9/2014,1260000.0,4BHK,2970 sqft,5400 sqft,2.5,0,good,good,2970,0,1900,1869,98112,47.6235,-122.309,2500 sqft,5040 sqft
4150064,11/12/2014,415000.0,2BHK,1550 sqft,4257 sqft,1.0,0,average,average,830,720,1953,1869,98136,47.5274,-122.384,1920 sqft,5100 sqft
3650498,1/28/2015,365000.0,4BHK,1904 sqft,8200 sqft,2.0,0,very good,average,1904,0,1999,1869,98010,47.3107,-122.001,1560 sqft,12426 sqft
2570591,12/10/2014,257000.0,4BHK,1400 sqft,8500 sqft,2.0,0,average,average,1400,0,1975,1869,98001,47.3314,-122.275,1580 sqft,7650 sqft
3390269,9/16/2014,338995.0,3BHK,1320 sqft,9450 sqft,1.0,0,very good,average,1320,0,1943,1869,98166,47.4557,-122.348,1320 sqft,8315 sqft
6150197,10/4/2015,615000.0,3BHK,2620 sqft,8280 sqft,1.0,0,good,average,1330,1290,1948,1869,98177,47.7235,-122.359,1530 sqft,8160 sqft
3125258,12/12/2014,312500.0,4BHK,2300 sqft,5570 sqft,2.0,0,average,average,2300,0,1996,1869,98092,47.3285,-122.168,1820 sqft,6371 sqft
5130342,5/6/2014,513000.0,4BHK,2000 sqft,5684 sqft,2.0,0,average,average,2000,0,1996,1869,98028,47.7443,-122.22,2210 sqft,7066 sqft
10600757,12/30/2014,1060000.0,3BHK,2700 sqft,22343 sqft,1.5,0,good,good,2700,0,1977,1869,98040,47.5706,-122.209,3390 sqft,15682 sqft
5850076,22/7/2014,585000.0,3BHK,1740 sqft,9500 sqft,1.0,0,good,average,1150,590,1958,1869,98146,47.4919,-122.365,2110 sqft,9450 sqft
3505485,10/8/2014,350500.0,2BHK,1770 sqft,4950 sqft,1.0,0,average,average,1770,0,2003,1869,98038,47.3497,-122.025,1770 sqft,4500 sqft
2700073,27/4/2015,270000.0,3BHK,1420 sqft,7800 sqft,1.0,0,good,average,1130,290,1985,1869,98042,47.3598,-122.157,1460 sqft,7800 sqft
6885319,11/17/2014,688500.0,3BHK,163.504 sqm,383.2125 sqm,1.5,0,good,average,1760,0,1927,1869,98103,47.6748,-122.352,163.504 sqm,371.59999999999997 sqm
7000682,5/19/2014,700000.0,3BHK,2010 sqft,4905 sqft,1.0,0,very good,average,1230,780,1912,1869,98122,47.6105,-122.309,2210 sqft,1834 sqft
5850755,22/8/2014,585000.0,5BHK,2560 sqft,14467 sqft,1.0,0,average,average,1280,1280,1960,1869,98006,47.5547,-122.178,2200 sqft,10267 sqft
4010629,2/26/2015,401000.0,2BHK,117.054 sqm,243.86249999999998 sqm,2.0,0,good,average,1260,0,1983,1869,98052,47.6747,-122.151,117.054 sqm,243.86249999999998 sqm
6550463,3/6/2015,655000.0,4BHK,2420 sqft,7725 sqft,1.0,0,good,average,1890,530,1972,1869,98052,47.6287,-122.093,1740 sqft,7944 sqft
3170875,6/4/2014,317000.0,3BHK,93.829 sqm,501.65999999999997 sqm,1.0,0,average,average,1010,0,1959,1869,98144,47.5746,-122.293,89.184 sqm,501.65999999999997 sqm
5000816,5/5/2015,500000.0,4BHK,1770 sqft,8155 sqft,1.5,0,good,average,1770,0,1970,1993,98034,47.719,-122.173,1460 sqft,7360 sqft
3149644,10/21/2014,314963.0,2BHK,890 sqft,6350 sqft,1.0,0,average,average,890,0,1943,1869,98103,47.6975,-122.357,1490 sqft,6350 sqft
2800189,10/14/2014,280000.0,3BHK,1360 sqft,9600 sqft,2.0,0,average,average,1360,0,1992,1869,98045,47.4687,-121.749,1200 sqft,10400 sqft
5310458,6/12/2014,531000.0,3BHK,2120 sqft,9736 sqft,2.0,0,average,good,2120,0,1988,1869,98011,47.7374,-122.219,2490 sqft,8763 sqft
6170403,9/23/2014,617000.0,3BHK,1910 sqft,4488 sqft,2.0,0,average,average,1910,0,1998,1869,98007,47.6176,-122.14,1530 sqft,3696 sqft
4400645,10/9/2014,440000.0,4BHK,1480 sqft,7560 sqft,1.5,0,average,average,1480,0,1940,1869,98177,47.7079,-122.358,1480 sqft,7560 sqft
1400904,7/29/2014,140000.0,3BHK,1090 sqft,10114 sqft,1.0,0,good,average,1090,0,1955,1869,98002,47.2975,-122.223,1380 sqft,7800 sqft
6610814,2/13/2015,661000.0,4BHK,1670 sqft,13125 sqft,1.0,0,very good,average,1670,0,1973,1869,98052,47.6315,-122.101,2360 sqft,12500 sqft
5350268,9/20/2014,535000.0,4BHK,183.013 sqm,326.5435 sqm,1.0,0,very good,average,1030,940,1969,1869,98115,47.6873,-122.314,153.285 sqm,397.1475 sqm
4045584,24/3/2015,404500.0,2BHK,1320 sqft,3060 sqft,1.5,0,good,average,1320,0,1910,1869,98118,47.5643,-122.284,1410 sqft,3264 sqft
3965828,12/11/2014,396500.0,3BHK,1710 sqft,5110 sqft,1.0,0,average,average,1100,610,1954,1869,98126,47.5256,-122.379,1310 sqft,5110 sqft
4500908,3/20/2015,450000.0,3BHK,1740 sqft,9488 sqft,1.0,0,good,average,1180,560,1977,1869,98056,47.5339,-122.174,1880 sqft,8615 sqft
6990933,9/11/2014,699000.0,3BHK,186.72899999999998 sqm,401.328 sqm,2.0,0,average,good,2010,0,1999,1869,98118,47.5153,-122.256,152.356 sqm,485.4025 sqm
8050749,6/19/2014,805000.0,3BHK,3910 sqft,19023 sqft,2.0,0,average,good,3910,0,1985,1869,98014,47.6953,-121.914,1860 sqft,15001 sqft
1560137,2/19/2015,156000.0,1BHK,470 sqft,15000 sqft,1.0,0,average,poor,470,0,1947,1869,98014,47.6554,-121.908,1730 sqft,22500 sqft
2850439,7/28/2014,285000.0,3BHK,1930 sqft,7200 sqft,1.5,0,average,average,1930,0,1929,1869,98065,47.5263,-121.809,1350 sqft,9000 sqft
7250204,3/25/2015,725000.0,4BHK,3270 sqft,6055 sqft,2.0,0,average,good,3270,0,2007,1869,98056,47.5374,-122.192,2740 sqft,7367 sqft
2163497,11/25/2014,216300.0,3BHK,1650 sqft,5000 sqft,2.0,0,average,average,1650,0,1985,1869,98023,47.3206,-122.394,1720 sqft,5000 sqft
4100788,10/20/2014,410000.0,4BHK,206.238 sqm,785.005 sqm,1.0,0,good,average,1260,960,1983,1869,98059,47.4804,-122.157,146.78199999999998 sqm,785.005 sqm
5970560,9/3/2014,597000.0,2BHK,229.463 sqm,427.34 sqm,1.0,0,good,average,1140,1330,1916,1869,98126,47.5599,-122.378,166.291 sqm,480.7575 sqm
3550359,4/1/2015,355000.0,5BHK,235.03699999999998 sqm,870.9375 sqm,1.0,0,very good,average,1530,1000,1966,1869,98030,47.3738,-122.214,209.025 sqm,761.78 sqm
3380027,12/18/2014,338000.0,3BHK,2400 sqft,8215 sqft,1.0,0,average,average,1200,1200,1961,1869,98146,47.5001,-122.338,1460 sqft,8217 sqft
2100617,11/18/2014,210000.0,4BHK,1500 sqft,5393 sqft,2.0,0,average,average,1500,0,1999,1869,98001,47.3378,-122.263,1700 sqft,5917 sqft
4230653,8/14/2014,423000.0,4BHK,157.93 sqm,836.1 sqm,1.0,0,average,average,1700,0,1967,1869,98034,47.7308,-122.18,179.297 sqm,726.2922 sqm
2495779,2/11/2015,249500.0,4BHK,2120 sqft,8554 sqft,1.0,0,good,average,1170,950,1977,1869,98002,47.2933,-122.195,1790 sqft,8554 sqft
2570530,3/25/2015,257000.0,3BHK,1540 sqft,8223 sqft,1.0,0,good,average,1070,470,1987,1869,98042,47.3666,-122.089,1240 sqft,8113 sqft
5500421,4/20/2015,550000.0,3BHK,1890 sqft,100623 sqft,1.0,0,average,average,1890,0,1978,1869,98053,47.6454,-121.978,2110 sqft,50529 sqft
2990635,2/2/2015,299000.0,2BHK,1160 sqft,3838 sqft,2.0,0,average,average,1160,0,1983,1869,98034,47.7255,-122.164,1410 sqft,3780 sqft
2950527,11/3/2014,295000.0,2BHK,1300 sqft,39639 sqft,1.0,0,good,average,1300,0,1960,1869,98070,47.466,-122.452,1880 sqft,98881 sqft
6300234,10/29/2014,630000.0,4BHK,3220 sqft,14463 sqft,2.0,0,average,average,3220,0,1978,1869,98074,47.6261,-122.047,2550 sqft,12109 sqft
3200664,24/4/2015,320000.0,4BHK,2020 sqft,8474 sqft,1.0,0,very good,average,1010,1010,1962,1869,98058,47.4579,-122.17,1720 sqft,8166 sqft
11100680,4/24/2015,1110000.0,4BHK,2990 sqft,8640 sqft,1.0,0,very good,average,2100,890,1959,1869,98005,47.5932,-122.172,2270 sqft,8800 sqft
3980656,9/22/2014,398000.0,4BHK,1420 sqft,6458 sqft,1.0,0,good,average,1420,0,1953,1869,98117,47.6988,-122.358,1670 sqft,6350 sqft
2180468,5/21/2014,218000.0,3BHK,1020 sqft,7874 sqft,1.0,0,average,average,1020,0,1956,1869,98106,47.5175,-122.346,1290 sqft,7320 sqft
5900121,3/3/2015,590000.0,4BHK,222.95999999999998 sqm,9671.6332 sqm,2.0,0,average,average,2400,0,1988,1869,98027,47.4686,-121.989,210.88299999999998 sqm,5058.405 sqm
3485869,18/12/2014,348500.0,2BHK,1550 sqft,1824 sqft,2.0,0,average,average,1550,0,2007,1869,98106,47.5396,-122.368,1460 sqft,1826 sqft
5925410,25/7/2014,592500.0,2BHK,173.72299999999998 sqm,441.36789999999996 sqm,1.0,0,average,average,1870,0,2006,1869,98053,47.7082,-122.015,201.593 sqm,518.382 sqm
5050044,6/10/2014,505000.0,3BHK,2340 sqft,5957 sqft,2.0,0,average,average,2340,0,1995,1869,98028,47.7347,-122.236,2340 sqft,6604 sqft
14300663,10/29/2014,1430000.0,5BHK,3350 sqft,3600 sqft,2.0,0,average,good,2260,1090,2014,1869,98119,47.6351,-122.364,1810 sqft,3600 sqft
5020947,21/7/2014,502000.0,3BHK,1710 sqft,5000 sqft,1.0,0,very good,average,1140,570,1921,1869,98116,47.5719,-122.385,1670 sqft,4000 sqft
2575507,24/6/2014,257500.0,2BHK,109.622 sqm,860.7185 sqm,1.0,0,average,average,1180,0,1940,1869,98125,47.7252,-122.297,42.734 sqm,1672.2 sqm
4050499,7/11/2014,405000.0,3BHK,1600 sqft,7500 sqft,1.0,0,average,average,1600,0,1966,1869,98034,47.721,-122.182,1700 sqft,7500 sqft
4270036,3/17/2015,427000.0,3BHK,120.77 sqm,474.8119 sqm,1.0,0,good,average,1300,0,1959,1869,98115,47.7005,-122.314,127.273 sqm,474.8119 sqm
2220835,3/24/2015,222000.0,3BHK,1220 sqft,7695 sqft,1.0,0,average,average,1220,0,1954,1869,98106,47.5191,-122.339,1210 sqft,7412 sqft
3150857,12/18/2014,315000.0,3BHK,2240 sqft,6097 sqft,2.0,0,average,average,2240,0,2002,1869,98038,47.3503,-122.042,2240 sqft,5574 sqft
3710120,4/6/2014,371000.0,3BHK,1420 sqft,4500 sqft,1.0,0,average,average,1420,0,1959,1869,98103,47.694,-122.332,1540 sqft,6375 sqft
2799822,6/26/2014,279900.0,3BHK,1580 sqft,6620 sqft,1.0,0,average,average,1580,0,1988,1869,98003,47.2798,-122.303,1580 sqft,8137 sqft
2500346,4/20/2015,250000.0,3BHK,2390 sqft,23522 sqft,1.0,0,poor,average,1890,500,1938,1968,98059,47.4754,-122.09,2430 sqft,23958 sqft
5990890,5/6/2014,599000.0,4BHK,2260 sqft,29930 sqft,2.0,0,good,average,1400,860,1977,1869,98006,47.5689,-122.126,2770 sqft,29930 sqft
2673474,7/16/2014,267300.0,3BHK,1890 sqft,93218 sqft,1.0,0,good,average,1890,0,1964,1869,98092,47.2568,-122.07,1690 sqft,172062 sqft
5850434,12/11/2014,585000.0,2BHK,1830 sqft,7200 sqft,1.0,0,good,average,1070,760,1949,1869,98118,47.5592,-122.273,1570 sqft,6000 sqft
3500503,4/14/2015,350000.0,3BHK,1000 sqft,8268 sqft,1.0,0,average,average,1000,0,1969,1869,98072,47.7417,-122.172,1220 sqft,7800 sqft
5060163,6/17/2014,506000.0,3BHK,2180 sqft,7700 sqft,1.0,0,average,average,1480,700,1961,1869,98177,47.7594,-122.361,2180 sqft,7604 sqft
4000370,11/13/2014,400000.0,6BHK,2320 sqft,210830 sqft,2.0,0,good,average,2320,0,1962,1869,98058,47.398,-122.081,2540 sqft,217800 sqft
1511803,11/4/2014,151100.0,3BHK,840 sqft,4495 sqft,1.0,0,average,average,840,0,1921,1869,98146,47.496,-122.349,1260 sqft,7434 sqft
5550462,5/22/2014,555000.0,4BHK,2350 sqft,8140 sqft,1.0,0,good,average,1430,920,1977,1869,98006,47.5579,-122.129,2640 sqft,8700 sqft
4675297,10/6/2014,467500.0,3BHK,2040 sqft,273556 sqft,1.0,0,average,average,2040,0,1997,1869,98070,47.4361,-122.469,1790 sqft,273556 sqft
4790031,4/7/2015,479000.0,4BHK,220.173 sqm,2822.1162 sqm,2.0,0,average,average,2370,0,1996,1869,98042,47.3389,-122.066,266.623 sqm,3236.0786 sqm
2470776,16/4/2015,247000.0,5BHK,1590 sqft,9350 sqft,1.0,0,very good,average,1060,530,1962,1869,98001,47.3398,-122.286,1460 sqft,8210 sqft
5770716,4/21/2015,577000.0,2BHK,1090 sqft,5265 sqft,1.5,0,good,average,1090,0,1947,1869,98105,47.6638,-122.292,2080 sqft,4000 sqft
2199800,5/20/2014,219950.0,3BHK,1650 sqft,9936 sqft,1.0,0,average,average,1090,560,1967,1869,98003,47.3285,-122.328,1560 sqft,9890 sqft
3750475,7/23/2014,375000.0,3BHK,1110 sqft,5500 sqft,1.0,0,average,average,1110,0,1940,1997,98033,47.6717,-122.184,1670 sqft,6600 sqft
6500819,11/7/2014,650000.0,4BHK,2110 sqft,6820 sqft,1.0,0,very good,average,1530,580,1942,1869,98115,47.6882,-122.306,1420 sqft,6431 sqft
9750069,4/6/2015,975000.0,3BHK,1850 sqft,5000 sqft,1.5,0,poor,average,1850,0,1900,1869,98107,47.6711,-122.386,1360 sqft,2500 sqft
2290784,4/29/2015,229000.0,1BHK,600 sqft,3720 sqft,1.0,0,average,average,600,0,1920,1869,98106,47.5558,-122.363,1480 sqft,4800 sqft
5750928,9/21/2014,575000.0,5BHK,256.404 sqm,371.59999999999997 sqm,1.5,0,average,average,1730,1030,1926,2014,98122,47.6074,-122.299,156.072 sqm,371.59999999999997 sqm
8150049,4/28/2015,815000.0,4BHK,2970 sqft,14880 sqft,1.0,0,very good,good,1560,1410,1962,1869,98075,47.5907,-122.086,3310 sqft,13388 sqft
5250957,8/6/2014,525000.0,3BHK,2300 sqft,43560 sqft,1.0,0,good,average,1350,950,1979,1869,98077,47.7716,-122.101,2320 sqft,57000 sqft
4710481,6/6/2014,471000.0,3BHK,2030 sqft,2805 sqft,2.0,0,average,average,1720,310,2001,1869,98027,47.5305,-122.047,1670 sqft,2898 sqft
4500931,23/6/2014,450000.0,4BHK,2160 sqft,4333 sqft,1.0,0,good,average,1260,900,1942,1869,98117,47.6893,-122.388,1670 sqft,4426 sqft
7440198,8/1/2014,744000.0,4BHK,3140 sqft,7260 sqft,2.0,0,average,average,2200,940,2004,1869,98006,47.5664,-122.124,2860 sqft,8186 sqft
4600694,12/1/2014,460000.0,4BHK,2690 sqft,36114 sqft,2.0,0,good,good,2690,0,1986,1869,98092,47.3106,-122.116,2570 sqft,35091 sqft
1950265,8/20/2014,195000.0,3BHK,120.77 sqm,891.8399999999999 sqm,1.0,0,good,average,1300,0,1975,1869,98092,47.3037,-122.107,106.835 sqm,949.6238 sqm
3050152,4/23/2015,305000.0,3BHK,1660 sqft,11500 sqft,1.0,0,average,average,1130,530,1979,1869,98045,47.4473,-121.774,1250 sqft,11000 sqft
8950803,3/2/2015,895000.0,4BHK,3390 sqft,6200 sqft,2.0,0,good,average,2530,860,1916,1869,98144,47.58,-122.29,3080 sqft,6000 sqft
11100337,5/7/2014,1110000.0,4BHK,2310 sqft,13300 sqft,1.0,0,average,average,1890,420,1950,1869,98004,47.6232,-122.21,2840 sqft,12744 sqft
8850833,4/11/2015,885000.0,4BHK,222.95999999999998 sqm,327.008 sqm,1.0,0,average,average,1370,1030,1924,2005,98109,47.6295,-122.346,207.167 sqm,131.8251 sqm
3750629,11/3/2014,375000.0,3BHK,1780 sqft,5236 sqft,1.5,0,very good,average,1050,730,1944,1869,98146,47.5119,-122.386,1260 sqft,5320 sqft
3674570,4/8/2014,367400.0,4BHK,1280 sqft,7400 sqft,1.0,0,average,average,1280,0,1958,1869,98008,47.6023,-122.123,1310 sqft,7400 sqft
6670853,1/30/2015,667000.0,5BHK,2560 sqft,10360 sqft,1.0,0,good,average,1870,690,1966,1869,98008,47.5819,-122.126,2070 sqft,7875 sqft
2000306,12/22/2014,200000.0,2BHK,85.468 sqm,487.72499999999997 sqm,1.0,0,good,average,920,0,1906,1869,98118,47.5177,-122.266,112.40899999999999 sqm,487.72499999999997 sqm
5527825,4/15/2015,552775.0,3BHK,1900 sqft,18414 sqft,2.0,0,average,average,1900,0,1971,2007,98074,47.6326,-122.015,2900 sqft,39921 sqft
4180414,11/21/2014,418000.0,3BHK,2080 sqft,16050 sqft,1.0,0,very good,average,1360,720,1978,1869,98059,47.4694,-122.069,1790 sqft,14550 sqft
6000397,5/5/2014,600000.0,3BHK,1670 sqft,39639 sqft,1.0,0,good,average,1670,0,1976,1992,98075,47.5929,-121.989,2330 sqft,30492 sqft
3400797,4/24/2015,340000.0,4BHK,2810 sqft,6481 sqft,2.0,0,average,good,2810,0,1998,1869,98092,47.333,-122.172,2660 sqft,6958 sqft
4380924,4/24/2015,438000.0,2BHK,1630 sqft,9255 sqft,1.0,0,average,average,1630,0,1941,1869,98133,47.7222,-122.332,1800 sqft,8000 sqft
7180748,2/24/2015,718000.0,4BHK,2930 sqft,4408 sqft,1.0,0,very good,average,1660,1270,1939,1869,98144,47.5841,-122.295,2200 sqft,4000 sqft
2000851,6/20/2014,200000.0,2BHK,860 sqft,6600 sqft,1.0,0,very good,average,860,0,1949,1869,98168,47.4878,-122.324,1030 sqft,6732 sqft
4799183,5/28/2014,479900.0,3BHK,183.94199999999998 sqm,1128.735 sqm,1.0,0,average,good,1980,0,1994,1869,98042,47.3657,-122.152,204.38 sqm,1128.735 sqm
4000501,4/23/2015,400000.0,3BHK,2080 sqft,7877 sqft,2.0,0,average,good,2080,0,1987,1869,98058,47.4395,-122.151,2550 sqft,7660 sqft
2199875,3/23/2015,219950.0,3BHK,1060 sqft,10042 sqft,1.0,0,good,average,1060,0,1957,1869,98188,47.4434,-122.283,1130 sqft,10925 sqft
3000407,8/27/2014,300000.0,3BHK,147.71099999999998 sqm,314.0949 sqm,2.0,0,average,average,1590,0,2000,1869,98019,47.7344,-121.986,169.078 sqm,314.28069999999997 sqm
3500131,7/10/2014,350000.0,4BHK,1720 sqft,7210 sqft,1.0,0,average,average,860,860,1971,1869,98034,47.7307,-122.239,1250 sqft,7210 sqft
6260325,9/29/2014,626000.0,4BHK,1350 sqft,9293 sqft,1.0,0,good,average,1350,0,1954,1869,98004,47.6335,-122.196,1890 sqft,9293 sqft
4900911,2/24/2015,490000.0,3BHK,2080 sqft,12032 sqft,2.0,0,average,average,2080,0,1978,1869,98077,47.7455,-122.073,2320 sqft,9900 sqft
2890782,5/20/2014,289000.0,3BHK,2090 sqft,4700 sqft,2.0,0,average,average,2090,0,2002,1869,98042,47.3724,-122.104,2740 sqft,5040 sqft
5950067,11/14/2014,595000.0,3BHK,2030 sqft,5100 sqft,2.0,0,average,average,2030,0,2008,1869,98199,47.6594,-122.397,1790 sqft,4380 sqft
6760894,12/11/2014,676000.0,3BHK,2680 sqft,41804 sqft,1.0,0,average,good,2680,0,1989,1869,98045,47.4828,-121.73,2680 sqft,40866 sqft
3890753,4/14/2015,389000.0,3BHK,1820 sqft,8028 sqft,1.0,0,average,average,1220,600,1980,1869,98133,47.7466,-122.355,1940 sqft,11100 sqft
2400721,9/15/2014,240000.0,3BHK,1300 sqft,5000 sqft,1.0,0,good,average,1300,0,1983,1869,98198,47.3837,-122.304,1630 sqft,7500 sqft
3825745,6/17/2014,382500.0,4BHK,2210 sqft,7079 sqft,2.0,0,average,average,2210,0,1993,1869,98031,47.4206,-122.183,1970 sqft,7000 sqft
5116024,5/9/2014,511555.0,3BHK,130.06 sqm,677.5197 sqm,1.0,0,good,average,1400,0,1963,1869,98008,47.586000000000006,-122.12,148.64 sqm,739.4839999999999 sqm
4290456,5/21/2014,429000.0,3BHK,2420 sqft,49928 sqft,2.0,0,average,average,1860,560,1985,1869,98027,47.463,-122.008,2620 sqft,37301 sqft
1700494,7/23/2014,170000.0,4BHK,1920 sqft,7500 sqft,1.0,0,good,average,1920,0,1962,1869,98198,47.4222,-122.318,1490 sqft,8000 sqft
21400683,21/8/2014,2140000.0,4BHK,3860 sqft,17820 sqft,1.0,0,good,good,2630,1230,1975,1869,98004,47.6224,-122.215,4590 sqft,23760 sqft
16700851,20/7/2014,1670000.0,4BHK,3450 sqft,8395 sqft,2.0,0,good,good,2640,810,1993,1869,98122,47.6134,-122.282,3180 sqft,5183 sqft
2250966,13/5/2014,225000.0,3BHK,1040 sqft,6535 sqft,1.0,0,average,average,1040,0,1947,1869,98168,47.4906,-122.306,1100 sqft,6535 sqft
6150185,1/12/2014,615000.0,3BHK,2220 sqft,7224 sqft,1.0,0,average,average,2040,180,1975,1869,98177,47.774,-122.384,2540 sqft,9990 sqft
4389842,11/20/2014,438950.0,4BHK,229.463 sqm,35813.5074 sqm,2.0,0,average,average,2470,0,1991,1869,98022,47.2396,-121.993,156.072 sqm,14770.542599999999 sqm
5600702,7/16/2014,560000.0,3BHK,1960 sqft,9686 sqft,1.0,0,average,average,1460,500,1989,1869,98074,47.6339,-122.026,1960 sqft,8254 sqft
8575757,10/3/2014,857500.0,3BHK,2040 sqft,3960 sqft,2.0,0,very good,average,2040,0,1928,1869,98103,47.6658,-122.355,1540 sqft,3400 sqft
